Nama Objek,Tgl Penilaian,Alamat,RT/RW,Desa,Kecamatan,Kota,Provinsi,Koordinat,Jumlah Satuan,Luas Tanah,Luas Bangunan,Indikasi Nilai Tanah,Nilai Objek,Total Nilai,Klasifikasi,Jenis_Objek,Jenis Objek Lainnya,Tujuan Penilaian,Tujuan Penilaian Lainnya,Pendekatan Penilaian,Pendekatan Penilaian Lainnya,Metode Penilaian1,Metode Penilaian Lainnya1,Metode Penilaian2,Metode Penilaian Lainnya2,Dasar Nilai,Dasar Nilai Lainnya,Latitude,Longitude
Gudang,9 Juli 2021,"Jl. Raya Daan Mogot KM 19/6, Pergudangan Pusat Niaga Terpadu Blok BB No. 8 H-I, Kel. Poris Jaya, Kec. Batu Ceper",000/000,Poris Jaya,Batuceper,Kota Tangerang,Banten,"-6.1656528, 106.6791275",1,1136,240,"Rp13.400.000,00","Rp16.785.000.594,00","Rp16.785.000.594,00",Properti,Gudang,(NULL),Penjamin Utang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),Perbandingan Data Pasar,(NULL),Nilai Pasar,(NULL),-6.1656528,106.6791275
Rumah Tinggal,9 Agustus 2021,"Perum Taman Royal 1, Cluster Pinus Jalan Pinus III No. 2",0,Tanah Tinggi,Tangerang,Kota Tangerang,Banten,"-6.180958, 106.659300",1,271,159,"Rp7.530.000,00","Rp2.388.000.000,00","Rp2.388.000.000,00",Properti,Rumah Tinggal,(NULL),Lelang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),Perbandingan Data Pasar,(NULL),Nilai Pasar,(NULL),-6.180958,106.6593
Gudang,5 Juli 2021,"Jl. Kalisabi 1 Km. 04, RT. 003 RW. 012, Kel Uwung Jaya, Kec Cibodas, Kota Tangerang",003/012,Uwung Jaya,Cibodas,Kota Tangerang,Banten,"-6.200157, 106.598467",1,13485,11210,"Rp2.810.000,00","Rp48.899.700.000,00","Rp48.899.700.000,00",Properti,Gudang,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),Biaya Pengganti,(NULL),Nilai Pasar,(NULL),-6.200157,106.598467
Rumah Tinggal,26 Oktober 2021,Jalan KH Mursan,004/01,Belendung,Benda,Kota Tangerang,Banten,"-6.472191, 106.791111",1,113,66,"Rp3.932.000,00","Rp626.967.000,00","Rp626.967.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.472191,106.791111
Gudang,21 Mei 2021,"Kawasan Pergudangan Pusat Niaga Terpadu Blok BB No. 8B dan 8C Poris Jaya, Kec. Batuceper, Kota Tangerang - Banten",000/000,Poris Jaya,Batuceper,Kota Tangerang,Banten,"-6.165086, 106.679391",1,912,836,"Rp14.800.000,00","Rp15.399.200.000,00","Rp15.399.200.000,00",Properti Sederhana,Gudang,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.165086,106.679391
Rumah Tinggal,23 Juli 2021,"Perumahan Citra Maja Raya Cluster Griya Nusa Indah Blok B.23 - No. 20 Desa Pasir Kembang, Kecamatan Maja, Kabupaten Lebak",000/000,Kunciran,Pinang,Kota Tangerang,Banten,"-6.229015, 106.66728",1,105,82,"Rp6.500.000,00","Rp894.388.000,00","Rp894.388.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.229015,106.66728
Rumah Tinggal,8 November 2021,Perumahan Duta Gardenia Cluster Beverly Hills Jalan Mahoni 8 Blok E-4 No 26,-,Jurumudi Baru,Benda,Kota Tangerang,Banten,"-6.145993, 106.685628",1,102,168,"Rp9.912.000,00","Rp1.705.678.000,00","Rp1.705.678.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.145993,106.685628
Rumah Tinggal,30 Oktober 2021,Perum Lippo Karawaci Jalan Sumatera No 57,-,Panunggangan Barat,Cibodas,Kota Tangerang,Banten,"-6.217425, 106.623550",1,200,221,"Rp11.955.000,00","Rp3.177.315.000,00","Rp3.177.315.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Lelang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.217425,106.62355
Rumah Tinggal,30 Oktober 2021,Perum Taman Cibodas Jalan Palem 4 Blok B-4 No 13,-,Cibodas,Cibodas,Kota Tangerang,Banten,"-6.186826, 106.600678",1,97,134,"Rp3.616.000,00","Rp819.196.000,00","Rp819.196.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Lelang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.186826,106.600678
Rumah Tinggal,26 Juli 2021,"Perumahan Puri Beta 2 Cluster Kiara Payung, Jl. Kiara Payung Barat V No. 18 Kelurahan Larangan Utara, Kecamatan Larangan, Kota Tangerang",000/000,Larangan Utara,Larangan,Kota Tangerang,Banten,"-6.235590, 106.720713",1,77,96,"Rp10.700.000,00","Rp1.254.460.000,00","Rp1.254.460.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.23559,106.720713
Rumah Tinggal,3 November 2021,Jl KH Hasyim Ashari Gang Kosambi 1 No 8,001/02,Poris Plawad Utara,Cipondoh,Kota Tangerang,Banten,"-6.185573, 106.656125",1,515,281,"Rp4.870.000,00","Rp3.241.399.300,00","Rp3.241.399.300,00",Properti Sederhana,Rumah Tinggal,(NULL),Lelang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.185573,106.656125
Rumah Tinggal,17 November 2021,Perumahan Mahkota Mas Blok P-2 No. 6,-,Cikokol,Tangerang,Kota Tangerang,Banten,"-6.209016, 106.634301",1,126,98,"Rp6.855.000,00","Rp1.169.294.000,00","Rp1.169.294.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.209016,106.634301
Pabrik,15 Juli 2021,"Jl. Pembangunan 1 No. 5, Kel. Batu Sari, Kec. Batu Ceper, Tangerang",000/000,Batusari,Batuceper,Kota Tangerang,Banten,"-6.150125880619375, 106.65621245649996",1,9313,5064,"Rp2.900.000,00","Rp36.186.000.000,00","Rp36.186.000.000,00",Properti,Pabrik,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.150125880619375,106.65621245649996
Rumah Tinggal,26 Juli 2021,"Perumahan Keroncong Village 2 Jl. Garuda 3, Blok E-3 No.3 Kel. Keroncong, Kec. Jatiuwung, Tangerang",000/000,Keroncong,Jati Uwung,Kota Tangerang,Banten,"-6.182195034348639, 106.58475203149297",1,60,83,"Rp3.500.000,00","Rp435.760.000,00","Rp435.760.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.182195034348639,106.58475203149295
Rumah Tinggal,25 November 2021,Jalan Swadaya III No. 6 RT. 004 RW. 01,004/01,Sudimara Jaya,Ciledug,Kota Tangerang,Banten,"-6.236101, 106.713348",1,103,76,"Rp4.549.000,00","Rp635.063.000,00","Rp635.063.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.236101,106.713348
Rumah Tinggal,25 November 2021,Jalan Dr. Cipto Mangunkusumo No. 43 RT. 003 RW. 06,003/06,Paninggilan Utara,Ciledug,Kota Tangerang,Banten,"-6.237969, 106.716924",1,96,42,"Rp13.883.000,00","Rp1.430.292.000,00","Rp1.430.292.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.237969,106.716924
Rumah Tinggal,26 November 2021,Komplek Perumahan Kejaksaan Agung Jalan Kejaksaan IV Tengah No 8B,001/03,Kreo,Larangan,Kota Tangerang,Banten,"-6.227360, 106.736581",1,123,169,"Rp10.684.000,00","Rp1.928.425.500,00","Rp1.928.425.500,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.22736,106.736581
Rumah Tinggal,8 Desember 2021,Jalan H. Riwan I Blok C No. 35 C RT. 004 RW. 014,004/014,Kunciran Indah,Pinang,Kota Tangerang,Banten,"-6.219058, 106.674072",1,115,76,"Rp4.812.000,00","Rp876.684.000,00","Rp876.684.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.219058,106.674072
Rumah Tinggal,16 Agustus 2021,"Perumahan The Riviera At Puri, Blok Cove 2-5 (Blok V7 No. 5) Kelurahan Petir, Kecamatan Cipondoh, Kota Tangerang",000/000,Petir,Cipondoh,Kota Tangerang,Banten,"-6.1955114, 106.7049959",1,104,99,"Rp19.400.000,00","Rp2.314.600.000,00","Rp2.314.600.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),Biaya Pengganti,(NULL),Nilai Pasar,(NULL),-6.1955114,106.7049959
Rumah Tinggal,14 Desember 2021,Perumahan Taman Cibodas Jalan Teratai XI Blok D-18 No. 23,-,Uwung Jaya,Cibodas,Kota Tangerang,Banten,"-6.181328, 106.602106",1,60,55,"Rp5.822.000,00","Rp474.390.000,00","Rp474.390.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.181328,106.602106
Gudang,5 Agustus 2021,"Jl. Kebon Kelapa Blok H No. 18, Kel Pasir Jaya, Kec Jatiuwung, Kota Tangerang",000/000,Pasir Jaya,Jati Uwung,Kota Tangerang,Banten,"-6.1965065, 106.5655714",1,20020,152715,"Rp1.900.000,00","Rp57.966.300.000,00","Rp57.966.300.000,00",Properti,Gudang,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.1965065,106.5655714
Rumah Tinggal,18 Agustus 2021,"Cluster (CG) Sege Blok B No. 6 (d/h. Blok A No. 9) RT. 004 RW. 02, Kel. Gondrong, Kec. Cipondoh, Tangerang",004/002,Gondrong,Cipondoh,Kota Tangerang,Banten,"-6.1918068, 106.6954978",1,67,35,"Rp4.800.000,00","Rp434.660.000,00","Rp434.660.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.1918068,106.6954978
Rumah Tinggal,20 Agustus 2021,"Perumahan The Riviera At Puri, Blok J.1 No. 1 Kelurahan Petir, Kecamatan Cipondoh, Kota Tangerang",000/000,Petir,Cipondoh,Kota Tangerang,Banten,"-6.1944205, 106.7071375",1,120,130,"Rp19.400.000,00","Rp2.982.800.000,00","Rp2.982.800.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),Biaya Pengganti,(NULL),Nilai Pasar,(NULL),-6.1944205,106.7071375
Rumah Tinggal,21 Agustus 2021,"Perumahan Grand Duta Tangerang Blok E 3 No.95, Kel. Gebang Raya, Kec. Periuk, Tangerang",000/000,Gebang Raya,Periuk,Kota Tangerang,Banten,"-6.173260, 106.588950",1,90,36,"Rp7.000.000,00","Rp760.680.000,00","Rp760.680.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),Biaya Pengganti,(NULL),Nilai Pasar,(NULL),-6.17326,106.58895
Rumah Tinggal,17 September 2021,"Komplek Green Lake City, Jalan Amerika Latin 9. No. 60",0,Petir,Cipondoh,Kota Tangerang,Banten,"-6.187920, 106.706562",1,108,109,"Rp16.367.500,00","Rp2.130.309.000,00","Rp2.130.309.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),Perbandingan Data Pasar,(NULL),Nilai Pasar,(NULL),-6.18792,106.706562
Rumah Tinggal,25 Agustus 2021,"Perumahan Modernland - Kota Modern Tangerang, Cluster Navara Blok NV.5 No. 15 Kelurahan Poris Plawad Indah, Kecamatan Cipondoh, Kota Tangerang",000/000,Poris Plawad Indah,Cipondoh,Kota Tangerang,Banten,"-6.1922179, 106.6535867",1,121,166,"Rp6.500.000,00","Rp1.326.830.000,00","Rp1.326.830.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),Biaya Pengganti,(NULL),Nilai Pasar,(NULL),-6.1922179,106.6535867
Gudang,22 Juni 2021,"Komplek Pergudangan Eraprima Blok M No.21, Jalan Daan Mogot KM 21 No.1 Poris Plawad, Kec. Cipondoh, Kota Tangerang  - Banten",000/000,Poris Plawad,Cipondoh,Kota Tangerang,Banten,"-6.164333, 106.670389",1,"313,00","170,00","Rp12.820.000,00","Rp4.753.810.000,00","Rp4.753.810.000,00",Properti Sederhana,Gudang,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.164333,106.670389
Gudang,22 Juni 2021,"Kawasan Pergudangan Industri Tunas Blok.A-2 No.6 & 7 Kebon Besar, Kec. Batuceper, Kota Tangerang  - Banten",000/000,Kebon Besar,Batuceper,Kota Tangerang,Banten,"-6.157403, 106.681057",1,"693,00","838,00","Rp13.280.000,00","Rp10.385.540.000,00","Rp10.385.540.000,00",Properti Sederhana,Gudang,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.157403,106.681057
Rumah Tinggal,3 September 2021,Apartemen Aspena Residence Lantai 10 No. BJ,000/000,Kebon Besar,Batuceper,Kota Tangerang,Banten,"-6.1558989824304735, 106.67513695578477",1,"24,17","24,17","Rp14.490.000,00","Rp280.178.640,00","Rp280.178.640,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.1558989824304735,106.67513695578477
Rumah Tinggal,2 September 2021,"Perumahan Metro Permata 1 Blok F.1 No. 05 RT. 05/11, Kel. Karang Anyar, Kec. Karang Tengah, Kota tangerang",005/11,Karang Mulya,Karang Tengah,Kota Tangerang,Banten,"-6.210004882689327, 106.7066552255586",1,576,745,"Rp11.700.000,00","Rp9.412.260.000,00","Rp9.412.260.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.210004882689327,106.7066552255586
Gudang,25 Juni 2021,"Pergudangan Kav. DPR Blok B No. 310 Nerogtog, Kec. Pinang (Penang), Kota Tangerang  - Banten",000/000,Nerogtog,Pinang,Kota Tangerang,Banten,"-6.206750, 106.684900",1,"800,00","708,00","Rp5.480.000,00","Rp5.874.000.000,00","Rp5.874.000.000,00",Properti Sederhana,Gudang,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.20675,106.6849
Gudang,9 September 2021,"Kawasan Pergudangan Bandara Mas Blok I No. 09, Selapang Jaya, Neglasari, Tangerang",000/000,Selapajang Jaya,Neglasari,Kota Tangerang,Banten,"-6.1363143115188095, 106.62952558111616",1,450,330,"Rp8.900.000,00","Rp4.764.000.000,00","Rp4.764.000.000,00",Properti,Gudang,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.1363143115188095,106.62952558111616
Gudang,29 Juni 2021,"Jalan Suka Jadi No.6 Rt 002 Rw 03 Suka Jadi, Kec. Karawaci, Kota Tangerang  - Banten",000/000,Sukajadi,Karawaci,Kota Tangerang,Banten,"-6.183661, 106.625978",1,"633,00","497,00","Rp6.890.000,00","Rp5.302.470.000,00","Rp5.302.470.000,00",Properti Sederhana,Gudang,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.183661,106.625978
Rumah Tinggal,30 Juni 2021,"Perumahan Duta Garden Blok F-5 No.8 Jurumudi Baru, Kec. Benda, Kota Tangerang  - Banten",000/000,Jurumudi Baru,Benda,Kota Tangerang,Banten,"-6.148221, 106.680561",1,"289,00","320,00","Rp9.670.000,00","Rp4.202.630.000,00","Rp4.202.630.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.148221,106.680561
Rumah Tinggal,29 Juni 2021,"Jalan KH Soleh Ali No. 16 Sukasari, Kec. Tangerang, Kota Tangerang  - Banten",000/000,Sukasari,Tangerang,Kota Tangerang,Banten,"-6.182705, 106.634290",1,"273,00","146,00","Rp7.540.000,00","Rp2.378.520.000,00","Rp2.378.520.000,00",Properti Sederhana,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.182705,106.63429
Rumah Tinggal,9 September 2021,"Perumahan Metland Puri Cluster Oxalis Blok PR-G/16-007 Kelurahan Petir, Kecamatan Cipondoh, Kota Tangerang",000/000,Petir,Cipondoh,Kota Tangerang,Banten,"-6.193249910399956, 106.71198027741637",1,50,53,"Rp14.900.000,00","Rp745.000.000,00","Rp745.000.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.193249910399956,106.71198027741636
Rumah Tinggal,27 Agustus 2021,"Perum Taman Royal 1 Cluster Cendana, Jl. Cendana 8 No. 32, Kel. Tanah Tinggi, Kec. Tangerang, Tangerang",000/000,Tanah Tinggi,Tangerang,Kota Tangerang,Banten,"-6.176870,106.655527",1,160,122,"Rp6.800.000,00","Rp1.389.300.000,00","Rp1.389.300.000,00",Properti,Rumah Tinggal,(NULL),Lelang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.17687,106.655527
Gudang,8 September 2021,"Kawasan Industri Manis, Jalan Manis V No. 17, Kel. Manis Jaya, Kec. Jatiuwung",000/000,Manis Jaya,Jati Uwung,Kota Tangerang,Banten,"-6.210131, 106.581123",1,4190,2929,"Rp2.700.000,00","Rp15.292.800.000,00","Rp15.292.800.000,00",Properti,Gudang,(NULL),Penjamin Utang,(NULL),Pendekatan Pasar,(NULL),Perbandingan Data Pasar,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.210131,106.581123
Rumah Tinggal,27 Agustus 2021,"Perum Peruri, Jalan Duta RT 005 RW 009 Kav. 85 No. 13, Kel. Sudimara Timur, Kec. Ciledug, Tangerang",005/009,Sudimara Timur,Ciledug,Kota Tangerang,Banten,"-6.23604399,106.71595707",1,305,190,"Rp6.300.000,00","Rp2.344.600.000,00","Rp2.344.600.000,00",Properti,Rumah Tinggal,(NULL),Lelang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.23604399,106.71595707
Rumah Tinggal,13 September 2021,"Jl. Manggis II B.76, RT. 005 RW.005 Kelurahan Kunciran Indah (d/h. Kunciran), Kecamatan Pinang (d/h. Cipondoh), Kota Tangerang",005/005,Kunciran Indah,Pinang,Kota Tangerang,Banten,"-6.2245767,106.6738425",1,150,87,"Rp4.300.000,00","Rp886.338.000,00","Rp886.338.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.2245767,106.6738425
Rumah Tinggal,15 September 2021,"Perumahan Periuk Jaya Permai Jalan Bungur V No.147, Kel. Periuk Jaya, Kec. Periuk, Tangerang",000/000,Periuk Jaya,Periuk,Kota Tangerang,Banten,"-6.164245, 106.606542",1,63,51,"Rp3.400.000,00","Rp311.100.000,00","Rp311.100.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.164245,106.606542
Rumah Tinggal,14 September 2021,"Komplek Pajak Jl. Kasuari Raya No. 16 Kav. 2, Rt. 004 Rw. 003 Kelurahan Cipadu Jaya, Kecamatan Larangan, Kota Tangerang",004/003,Cipadu Jaya,Larangan,Kota Tangerang,Banten,"-6.2490132, 106.7339282",1,125,"154,5","Rp7.700.000,00","Rp1.637.665.000,00","Rp1.637.665.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.2490132,106.7339282
Rumah Tinggal,9 September 2021,"Jl. Darulmutaqin 2, Kp. Karang Anyar RT.003 RW.005 No.68 Kel. Karang Sari, Kec. Neglasari, Tangerang",003/005,Karang Sari,Neglasari,Kota Tangerang,Banten,"-6.1628408, 106.6433258",1,473,271,"Rp4.000.000,00","Rp2.923.765.000,00","Rp2.923.765.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),Biaya Pengganti,(NULL),Nilai Likuidasi,(NULL),-6.1628408,106.6433258
Rumah Tinggal,8 September 2021,"Jl. Masjid 15 Gg. Buntu RT 003 RW 07, Kel. Sudimara Timur, Kec. Ciledug, Tangerang",003/007,Sudimara Timur,Ciledug,Kota Tangerang,Banten,"-6.2336436,106.7151430",1,457,370,"Rp2.400.000,00","Rp2.058.800.000,00","Rp0,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),Biaya Pengganti,(NULL),Nilai Pasar,(NULL),-6.2336436,106.715143
Rumah Tinggal,20 September 2021,"Perumahan Clover Hill Blok A No.12, Kel. Kreo, Kec.Larangan, Kota Tangerang",000/000,Kreo,Larangan,Kota Tangerang,Banten,"-6.2290794, 106.7428150",1,102,127,"Rp15.800.000,00","Rp2.190.720.000,00","Rp2.190.720.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.2290794,106.742815
Rumah Tinggal,21 September 2021,"Perumahan Metland Puri Cluster Clematis Blok F.001 No.12E Kel. Petir, Kec.Cipondoh, Kota Tangerang",000/000,Petir,Cipondoh,Kota Tangerang,Banten,"-6.1907755, 106.7101033",1,55,58,"Rp15.700.000,00","Rp863.500.000,00","Rp863.500.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.1907755,106.7101033
Rumah Tinggal,15 September 2021,"Perumahan Puri Kartika Blok BE No. 12,  Kel Tajur, Kec Ciledug, Kota Tangerang",000/000,Tajur,Ciledug,Kota Tangerang,Banten,"-6.242935, 106.698739",1,110,141,"Rp3.800.000,00","Rp729.600.000,00","Rp729.600.000,00",Properti,Rumah Tinggal,(NULL),Lelang,(NULL),(NULL),(NULL),(NULL),(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.242935,106.698739
Rumah Tinggal,25 September 2021,"Perumahan The Riviera At Puri, Blok L No. 17 Kelurahan Petir, Kecamatan Cipondoh, Kota Tangerang",000/000,Petir,Cipondoh,Kota Tangerang,Banten,"-6.1951420, 106.7085197",1,216,211,"Rp19.300.000,00","Rp5.218.992.000,00","Rp5.218.992.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Reproduksi,(NULL),Biaya Pengganti,(NULL),Nilai Pasar,(NULL),-6.195142,106.7085197
Gudang,24 September 2021,"Kawasan Pergudangan Dan Industri Daan Mogot KM. 19.8 Blok E No 9, Kel. Poris Jaya, Kec. Batu Ceper",000/000,Poris Jaya,Batuceper,Kota Tangerang,Banten,"-6.1678099, 106.6731502",1,1500,240,"Rp7.160.000,00","Rp13.713.540.000,00","Rp13.713.540.000,00",Properti,Gudang,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),Biaya Pengganti,(NULL),Nilai Pasar,(NULL),-6.1678099,106.6731502
Gudang,14 Juli 2021,"Komplek Pergudangan Kavling DPR Blok B No.87 Nerogtog, Kec. Pinang (Penang), Kota Tangerang  - Banten",000/000,Nerogtog,Pinang,Kota Tangerang,Banten,"-6.202869, 106.681211",1,"400,00","248,00","Rp5.030.000,00","Rp2.494.400.000,00","Rp2.494.400.000,00",Properti Sederhana,Gudang,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),(NULL),(NULL),Nilai Pasar,(NULL),-6.202869,106.681211
Rumah Tinggal,28 September 2021,"Perumahan Keroncong Village No.8, Kel. Kerocong, Kec. Jatiuwung, Tangerang",000/000,Keroncong,Jati Uwung,Kota Tangerang,Banten,"-6.1820384, 106.5853537",1,60,22,"Rp3.500.000,00","Rp268.652.000,00","Rp268.652.000,00",Properti,Rumah Tinggal,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),Biaya Pengganti,(NULL),Nilai Pasar,(NULL),-6.1820384,106.5853537
Gudang,23 September 2021,"Jl. Arya Kemuning (Kp. Pengasinan) No. 36, RT. 003 RW. 02, Kel Periuk Jaya, Kec Periuk, Kota Tangerang",003/002,Periuk Jaya,Periuk,Kota Tangerang,Banten,"-6.157068268758443, 106.60576385182111",1,2565,2127,"Rp2.900.000,00","Rp12.262.100.000,00","Rp12.262.100.000,00",Properti,Gudang,(NULL),Penjamin Utang,(NULL),Pendekatan Biaya,(NULL),Biaya Pengganti,(NULL),Biaya Pengganti,(NULL),Nilai Pasar,(NULL),-6.157068268758443,106.60576385182112
